,asin,name,rating_x,date,verified,title_x,body,helpfulVotes,brand,title_y,url,image,rating_y,reviewUrl,totalReviews,price,originalPrice
42417,B077578W38,salvador aguilar,5,"February 27, 2019",True,Just like new no scratches nothing just amazing,"This turned out to be much better than i thought. the phone was in pristine condition no scratches or anything, it was just like new. will buy it again.",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42418,B077578W38,Amazon Customer,5,"December 10, 2019",True,EXC,"Todo excelente por el momento, se usa en Costa Rica y funciona perfectamente. Vida de la batería en un 90%.",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42419,B077578W38,IncognitoMan,5,"September 13, 2019",True,Fantastic,I have had no problems since I’ve bought this phone and I am very happy with it.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42420,B077578W38,Deveon,1,"December 22, 2019",True,It sucks,The screen randomly click on apps or something else and when I type it clicks on random letters and I have to cut my phone off for like 2 minutes.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42421,B077578W38,Rubie,5,"September 2, 2019",True,Wonderful,It's a great phone. It came with a glass screen protector and a charger. There are no scratches on the phone. I highly reccomand it.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42422,B077578W38,Amazon Customer,5,"December 14, 2019",True,Not have nothing problems is very good,Very good,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42423,B077578W38,Hugo Hernan,1,"August 10, 2019",True,Inconforme,"No me llegó el celular, recibí un comunicado que me devolverían el dinero. No han cumplido. No hay manera de contactarse y reclamar.",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42424,B077578W38,marvin arias,4,"December 16, 2019",True,Iphone,The screen was scratched in a corner,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42425,B077578W38,Adriel Len Balbuena,1,"July 28, 2019",True,Face recognition dont work and is over heating,Face recognition dont work and is over heating,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42426,B077578W38,a,5,"December 3, 2019",True,Like new.,Works just like it's brand new.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42427,B077578W38,bless us,1,"September 13, 2019",True,The battery is dead from the beginning!,We could not even charge the battery but have to return the product including a case! What a troublesome experience!,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42428,B077578W38,Maria P.,5,"May 21, 2019",True,Very convenient excelent display,Everything was great! Only problem was battery at 91percent but was expected as it is refurbish,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42429,B077578W38,Guilherme Severo,5,"February 14, 2019",True,awesome product,Almost a new product. It came without any scratches. Definitely worth it. Just the accessories i though little cheap.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42430,B077578W38,Fernando,2,"February 8, 2019",True,iPhone X refurbished,"Signos de uso y desgaste en el cel, al ser supuestamente reacondicionado no debería tenerlo, Bateria al 95% no 100% como publican",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42431,B077578W38,julio obando,5,"August 20, 2019",True,"Funciona perfectamente, no tiene deficiencias visibles y conserva totalmente el aspecto de nuevo",El reconocimiento facial y la cantidad memoria disponible y la facilidad para transferir los datos del teléfono anterior.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42432,B077578W38,hiram,1,"October 7, 2019",True,Wont reccomend it,Sucks it camed damGed and kinda frezze,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42433,B077578W38,Amazon Customer,4,"August 5, 2019",True,pantalla rayada,"la bateria esta en buen estado, con un 89% de utilidad, y tiene la pantalla un poco rayada",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42434,B077578W38,Godwill Natse,5,"December 11, 2019",True,Perfect,There was a tiny scratch on the screen but it’s gone with the screen protector I bought. I’d recommend,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42435,B077578W38,james,5,"March 19, 2019",True,Completely satisfied,Phone came in pretty much new condition came with a knock off charger but besides that the phone works perfectly,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42436,B077578W38,Scobe,5,"May 30, 2019",True,Thanks for the amazing deal!!,Great Iphone tbh,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42437,B077578W38,Iyanna,1,"December 2, 2019",True,Never again,Charger port on the phone does not work properly I can’t charge my phone regularly and my battery life sucks,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42438,B077578W38,Dane`,2,"December 9, 2019",True,Toss up,I understand that this is a refurbished product but the power button was nearly unusable on the unit I got.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42439,B077578W38,Joseph Forkuo,5,"August 5, 2019",True,Great Phone for an even better price,"The phone was extremely cheap considering it was an iPhone X, but it was worth every penny",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42440,B077578W38,Aung Kyong,3,"November 22, 2019",True,that all,The battery too bed That’s not included earphone Supposed to include it earphone,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42441,B077578W38,mun 8.,1,"December 23, 2019",True,Broken phone,"The phone doesn’t work properly, doesn’t read the SIM card. I cannot use it!",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42442,B077578W38,Kenneth,5,"December 9, 2019",True,iPhone X perfecto!!,"El teléfono llegó en perfectas condiciones, la verdad por el precio que está, es una excelente oferta!!",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42443,B077578W38,Amazon Customer,5,"October 12, 2019",True,Good Purchase,Bought mine. Fast shipping. Battery at 96% life. And minimal scratches barely noticeable,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42444,B077578W38,Amazon Customer,5,"September 11, 2019",True,Phone,My daughter loves her new phone,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42445,B077578W38,Aaron Tian,1,"July 1, 2019",True,bad face id,"it is a bad shopping experience. when I recieved the iphone, it looks ok,but face id doesn't work.",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42446,B077578W38,J,5,"December 22, 2019",True,Great purchase,The phone works perfectly. The battery life is about 93%. Very happy with this purchase. Thanks!!!,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42447,B077578W38,Deon Jones,5,"February 12, 2019",True,I can’t used the phone,I like the phone but I was not able to used my boost mobile sims card in the phone and that sucks,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42448,B077578W38,DEAN,5,"November 19, 2019",True,Renewed item looks and performs like new.,"looks and runs like a brand new unit, battery life seems good but not had long enough to prove.",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42449,B077578W38,Amazon Customer,1,"December 11, 2019",True,Phone did not work.,Phone calls had to be on speaker to hear. Green line running down the middle of the screen.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42450,B077578W38,Samantha,5,"May 29, 2019",True,Perfect phone,Perfect phone! And works well too! 🤷🏽‍♀️ I don’t know what the others are talking about,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42451,B077578W38,samy julien,5,"May 30, 2019",True,EXCELLENT,SATISFIED this was the real deal my phone is working amazingly with no problems,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42452,B077578W38,Malik Davis,1,"December 1, 2019",True,The phone is not worth 400,It haven’t even been a week and the motherboard broke and the phone over heats,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42453,B077578W38,Shalini,5,"July 17, 2019",True,Excellent quality,Worth the money spent.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42454,B077578W38,Austin,4,"November 26, 2019",True,Great phone great price,The phone works flawless a few small scratches that are seemingly not there.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42455,B077578W38,melody,5,"December 13, 2019",True,Good quality and very NEW!!!!,This price is great and the phone is very new no scratch and battery is well,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42456,B077578W38,nick,4,"June 19, 2019",True,Good decision,I needed an upgrade from the 6s and this was definitely an amazing decision.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42457,B077578W38,Sergio Carrascosa,5,"June 17, 2019",True,Muy buen producto,Móvil de uso personal,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42458,B077578W38,joey jesseman,4,"June 28, 2019",True,microphone issue,good expect the microphone started bugging out a few weeks in,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42459,B077578W38,Araceli Ortiz,5,"May 28, 2019",True,Excelente funcionamiento,Compre con miedo ya que es mi primera compra en Amazon y no me arrepiento!,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42460,B077578W38,Jeff Foreman,2,"November 28, 2019",True,Pth,A gift. Receiver says it still has a password so they can’t use all of it,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42461,B077578W38,James Garcia,5,"December 12, 2019",True,Thank you!!!!,Very good phone condition looks bland new,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42462,B077578W38,Cassandra Kamleiter,5,"August 16, 2019",True,BuySpry,All around a good decision.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42463,B077578W38,Amazon Customer,5,"November 29, 2019",True,Great,I received it on time and it works great,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42464,B077578W38,Juan suarez,5,"December 18, 2019",True,👍,Hasta ahora todo muy bien,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42465,B077578W38,Amazon Customer,1,"July 4, 2019",True,Don't buy phones from this seller,The phone was secretly scratched and the photos would not rotate,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42466,B077578W38,Cristina,5,"July 18, 2019",True,Ok,Ok,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42467,B077578W38,RUPAK POUEL,3,"December 9, 2019",True,Turns off every hours !,It keeps turning off by itself . So I had to return the phone.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42468,B077578W38,Anthony C Nyanplu,5,"May 30, 2019",True,Its worth the price,"It was awesome, came in good condition n at the perfect time..",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42469,B077578W38,Felipe S,5,"January 9, 2019",True,Great,It's an amazing phone,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42470,B077578W38,Carolina,1,"May 27, 2019",True,Malo,Malisimo todavía esperando el reembolso,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42471,B077578W38,Maria Cristina Parry,5,"September 5, 2019",True,I phone X working fine,"A gift for my grandson, he is happy with it..!",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42472,B077578W38,junior chano,5,"May 29, 2019",True,Portabilidad Ecuador,"Esta desbloqueado para Ecuador, me llego muy bien el producto",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42473,B077578W38,KaShawn,4,"April 18, 2019",True,It comes fully unlocked already!,This product is very nice & will work w/ any sim. I love it.,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42474,B077578W38,Michael Morales,3,"June 21, 2019",True,Hard to press screen on the top right Corner,"Daily use, but noticeable scratches on screen",,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42475,B077578W38,Tayson,4,"May 5, 2019",True,Good,Good aspect and basic functions,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42476,B077578W38,Amazon Customer,5,"December 16, 2019",True,New phone,Brand new no scratch or anything I got lucky,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42477,B077578W38,Emmanuel Etienne,1,"December 12, 2019",True,Didn’t receive my item,I didn’t receive,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
42478,B077578W38,Julioflores,5,"May 30, 2019",True,Battery life,Everything was good except the battery life,,Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B077578W38,442,448.95,0.0
